species,name,HSG,singleton,HSG name
1564138,Aliarcobacter faecis,2321111:2,False,Aliarcobacter:HSG2
34020,Candidatus Liberibacter africanus,34019:4,True,Liberibacter:HSG4
34021,Candidatus Liberibacter asiaticus,34019:3,True,Liberibacter:HSG3
309868,Candidatus Liberibacter americanus,34019:2,True,Liberibacter:HSG2
556287,Candidatus Liberibacter solanacearum,34019:1,True,Liberibacter:HSG1
1273132,Liberibacter crescens,34019:0,True,Liberibacter:HSG0
417367,Paenisporosarcina antarctica,651660:1,True,Paenisporosarcina:HSG1
2320858,Paenisporosarcina cavernae,651660:0,True,Paenisporosarcina:HSG0
187493,Thalassolituus oleivorans,187492:1,True,Thalassolituus:HSG1
2742796,Thalassolituus hydrocarboniclasticus,187492:0,True,Thalassolituus:HSG0
2738,Vagococcus fluvialis,2737:0,False,Vagococcus:HSG0
81947,Vagococcus lutrae,2737:7,True,Vagococcus:HSG7
218144,Vagococcus carniphilus,2737:0,False,Vagococcus:HSG0
519472,Vagococcus teuberi,2737:9,True,Vagococcus:HSG9
633807,Vagococcus penaei,2737:8,True,Vagococcus:HSG8
2562451,Vagococcus xieshaowenii,2737:3,True,Vagococcus:HSG3
2571750,Vagococcus zengguangii,2737:10,True,Vagococcus:HSG10
2714946,Vagococcus coleopterorum,2737:6,True,Vagococcus:HSG6
2714947,Vagococcus hydrophili,2737:4,True,Vagococcus:HSG4
2920380,Vagococcus luciliae,2737:1,True,Vagococcus:HSG1
2991418,Vagococcus intermedius,2737:5,True,Vagococcus:HSG5
3109030,Vagococcus jeotgali,2737:2,True,Vagococcus:HSG2
292,Burkholderia cepacia,32008:0,False,Burkholderia:HSG0
337,Burkholderia glumae,32008:0,False,Burkholderia:HSG0
13373,Burkholderia mallei,32008:0,False,Burkholderia:HSG0
28095,Burkholderia gladioli,32008:0,False,Burkholderia:HSG0
28450,Burkholderia pseudomallei,32008:0,False,Burkholderia:HSG0
41899,Burkholderia plantarii,32008:0,False,Burkholderia:HSG0
57975,Burkholderia thailandensis,32008:0,False,Burkholderia:HSG0
60550,Burkholderia pyrrocinia,32008:0,False,Burkholderia:HSG0
60552,Burkholderia vietnamiensis,32008:0,False,Burkholderia:HSG0
87883,Burkholderia multivorans,32008:0,False,Burkholderia:HSG0
95485,Burkholderia stabilis,32008:0,False,Burkholderia:HSG0
95486,Burkholderia cenocepacia,32008:0,False,Burkholderia:HSG0
101571,Burkholderia ubonensis,32008:0,False,Burkholderia:HSG0
152480,Burkholderia ambifaria,32008:0,False,Burkholderia:HSG0
152500,Burkholderia dolosa,32008:0,False,Burkholderia:HSG0
179879,Burkholderia anthina,32008:0,False,Burkholderia:HSG0
342113,Burkholderia oklahomensis,32008:0,False,Burkholderia:HSG0
430531,Burkholderia humptydooensis,32008:0,False,Burkholderia:HSG0
482957,Burkholderia lata,32008:0,False,Burkholderia:HSG0
488446,Burkholderia latens,32008:0,False,Burkholderia:HSG0
488447,Burkholderia contaminans,32008:0,False,Burkholderia:HSG0
488729,Burkholderia metallica,32008:0,False,Burkholderia:HSG0
488730,Burkholderia arboris,32008:0,False,Burkholderia:HSG0
488731,Burkholderia seminalis,32008:0,False,Burkholderia:HSG0
488732,Burkholderia diffusa,32008:0,False,Burkholderia:HSG0
1207504,Burkholderia pseudomultivorans,32008:0,False,Burkholderia:HSG0
1385591,Burkholderia mayonis,32008:0,False,Burkholderia:HSG0
1503053,Burkholderia singularis,32008:0,False,Burkholderia:HSG0
1503054,Burkholderia stagnalis,32008:0,False,Burkholderia:HSG0
1503055,Burkholderia territorii,32008:0,False,Burkholderia:HSG0
1637837,Burkholderia savannae,32008:0,False,Burkholderia:HSG0
2015348,Burkholderia aenigmatica,32008:0,False,Burkholderia:HSG0
2978683,Burkholderia orbicola,32008:0,False,Burkholderia:HSG0
628,Xenorhabdus nematophila,626:6,True,Xenorhabdus:HSG6
40576,Xenorhabdus bovienii,626:4,True,Xenorhabdus:HSG4
40577,Xenorhabdus poinarii,626:5,True,Xenorhabdus:HSG5
290110,Xenorhabdus budapestensis,626:3,True,Xenorhabdus:HSG3
351671,Xenorhabdus doucetiae,626:1,True,Xenorhabdus:HSG1
351672,Xenorhabdus griffiniae,626:2,True,Xenorhabdus:HSG2
351679,Xenorhabdus hominickii,626:0,True,Xenorhabdus:HSG0
2599305,Sneathiella aquimaris,510690:1,True,Sneathiella:HSG1
2950108,Sneathiella marina,510690:0,True,Sneathiella:HSG0
1166,Dolichospermum flos-aquae,748770:1,True,Dolichospermum:HSG1
747522,Dolichospermum heterosporum,748770:0,True,Dolichospermum:HSG0
1085,Rhodospirillum rubrum,1081:1,True,Rhodospirillum:HSG1
34018,Rhodospirillum centenum,1081:0,True,Rhodospirillum:HSG0
1766,Mycolicibacterium fortuitum,1866885:3,False,Mycolicibacterium:HSG3
1771,Mycolicibacterium phlei,1866885:19,True,Mycolicibacterium:HSG19
1772,Mycolicibacterium smegmatis,1866885:2,False,Mycolicibacterium:HSG2
1791,Mycolicibacterium aurum,1866885:1,False,Mycolicibacterium:HSG1
1792,Mycolicibacterium chitae,1866885:16,True,Mycolicibacterium:HSG16
1793,Mycolicibacterium fallax,1866885:18,True,Mycolicibacterium:HSG18
1794,Mycolicibacterium gadium,1866885:15,True,Mycolicibacterium:HSG15
1795,Mycolicibacterium neoaurum,1866885:4,False,Mycolicibacterium:HSG4
1796,Mycolicibacterium senegalense,1866885:3,False,Mycolicibacterium:HSG3
1797,Mycolicibacterium thermoresistibile,1866885:17,True,Mycolicibacterium:HSG17
1799,Mycolicibacterium aichiense,1866885:3,False,Mycolicibacterium:HSG3
1800,Mycolicibacterium chubuense,1866885:3,False,Mycolicibacterium:HSG3
1801,Mycolicibacterium diernhoferi,1866885:4,False,Mycolicibacterium:HSG4
1802,Mycolicibacterium farcinogenes,1866885:3,False,Mycolicibacterium:HSG3
1804,Mycolicibacterium gilvum,1866885:3,False,Mycolicibacterium:HSG3
1810,Mycolicibacterium vaccae,1866885:1,False,Mycolicibacterium:HSG1
28047,Mycolicibacterium confluentis,1866885:14,True,Mycolicibacterium:HSG14
36813,Mycolicibacterium pulveris,1866885:2,False,Mycolicibacterium:HSG2
36814,Mycolicibacterium rhodesiae,1866885:1,False,Mycolicibacterium:HSG1
39688,Mycolicibacterium duvalii,1866885:24,True,Mycolicibacterium:HSG24
39691,Mycolicibacterium moriokaense,1866885:2,False,Mycolicibacterium:HSG2
39694,Mycolicibacterium poriferae,1866885:20,True,Mycolicibacterium:HSG20
39695,Mycolicibacterium tokaiense,1866885:21,True,Mycolicibacterium:HSG21
46351,Mycolicibacterium hassiacum,1866885:7,True,Mycolicibacterium:HSG7
53462,Mycolicibacterium mageritense,1866885:28,True,Mycolicibacterium:HSG28
56689,Mycolicibacterium mucogenicum,1866885:6,False,Mycolicibacterium:HSG6
67081,Mycolicibacterium alvei,1866885:3,False,Mycolicibacterium:HSG3
85693,Mycolicibacterium monacense,1866885:0,False,Mycolicibacterium:HSG0
85968,Mycolicibacterium brumae,1866885:9,True,Mycolicibacterium:HSG9
110539,Mycolicibacterium vanbaalenii,1866885:1,False,Mycolicibacterium:HSG1
126673,Mycolicibacterium doricum,1866885:0,False,Mycolicibacterium:HSG0
134601,Mycolicibacterium goodii,1866885:2,False,Mycolicibacterium:HSG2
146017,Mycolicibacterium boenickei,1866885:3,False,Mycolicibacterium:HSG3
152142,Mycolicibacterium holsaticum,1866885:8,True,Mycolicibacterium:HSG8
212765,Mycolicibacterium madagascariense,1866885:23,True,Mycolicibacterium:HSG23
216929,Mycolicibacterium psychrotolerans,1866885:3,False,Mycolicibacterium:HSG3
318424,Mycolicibacterium rufum,1866885:3,False,Mycolicibacterium:HSG3
319706,Mycolicibacterium phocaicum,1866885:6,False,Mycolicibacterium:HSG6
319707,Mycolicibacterium aubagnense,1866885:6,False,Mycolicibacterium:HSG6
370524,Mycolicibacterium pallens,1866885:5,False,Mycolicibacterium:HSG5
388459,Mycolicibacterium crocinum,1866885:5,False,Mycolicibacterium:HSG5
444597,Mycolicibacterium insubricum,1866885:5,False,Mycolicibacterium:HSG5
758802,Mycolicibacterium litorale,1866885:25,True,Mycolicibacterium:HSG25
1249101,Mycolicibacterium celeriflavum,1866885:22,True,Mycolicibacterium:HSG22
1286180,Mycolicibacterium sediminis,1866885:11,True,Mycolicibacterium:HSG11
1286181,Mycolicibacterium arabiense,1866885:26,True,Mycolicibacterium:HSG26
1431246,Mycolicibacterium anyangense,1866885:2,False,Mycolicibacterium:HSG2
1534348,Mycolicibacterium sarraceniae,1866885:27,True,Mycolicibacterium:HSG27
1534349,Mycolicibacterium helvum,1866885:3,False,Mycolicibacterium:HSG3
1552759,Mycolicibacterium grossiae,1866885:13,True,Mycolicibacterium:HSG13
2736649,Mycolicibacterium mengxianglii,1866885:10,True,Mycolicibacterium:HSG10
2761578,Mycolicibacterium baixiangningiae,1866885:12,True,Mycolicibacterium:HSG12
68895,Cupriavidus basilensis,106589:3,True,Cupriavidus:HSG3
82541,Cupriavidus gilardii,106589:0,False,Cupriavidus:HSG0
82633,Cupriavidus pauculus,106589:0,False,Cupriavidus:HSG0
96344,Cupriavidus oxalaticus,106589:1,False,Cupriavidus:HSG1
106590,Cupriavidus necator,106589:1,False,Cupriavidus:HSG1
119219,Cupriavidus metallidurans,106589:0,False,Cupriavidus:HSG0
151783,Cupriavidus campinensis,106589:5,True,Cupriavidus:HSG5
164546,Cupriavidus taiwanensis,106589:1,False,Cupriavidus:HSG1
248026,Cupriavidus pinatubonensis,106589:4,True,Cupriavidus:HSG4
367825,Cupriavidus malaysiensis,106589:2,True,Cupriavidus:HSG2
2608999,Cupriavidus cauae,106589:0,False,Cupriavidus:HSG0
1129264,Sphaerochaeta associata,399320:0,False,Sphaerochaeta:HSG0
1131703,Sphaerochaeta globosa,399320:0,False,Sphaerochaeta:HSG0
1131707,Sphaerochaeta pleomorpha,399320:1,True,Sphaerochaeta:HSG1
1582,Lacticaseibacillus casei,2759736:0,False,Lacticaseibacillus:HSG0
1597,Lacticaseibacillus paracasei,2759736:0,False,Lacticaseibacillus:HSG0
47715,Lacticaseibacillus rhamnosus,2759736:0,False,Lacticaseibacillus:HSG0
57037,Lacticaseibacillus zeae,2759736:0,False,Lacticaseibacillus:HSG0
2100821,Lacticaseibacillus chiayiensis,2759736:0,False,Lacticaseibacillus:HSG0
3025672,Lacticaseibacillus pabuli,2759736:1,True,Lacticaseibacillus:HSG1
3035291,Lacticaseibacillus huelsenbergensis,2759736:0,False,Lacticaseibacillus:HSG0
3068305,Lacticaseibacillus parahuelsenbergensis,2759736:0,False,Lacticaseibacillus:HSG0
3068306,Lacticaseibacillus styriensis,2759736:0,False,Lacticaseibacillus:HSG0
2980026,Fervidibacillus albus,3033930:1,True,Fervidibacillus:HSG1
2980027,Fervidibacillus halotolerans,3033930:0,True,Fervidibacillus:HSG0
2714353,Vescimonas fastidiosa,2892396:1,True,Vescimonas:HSG1
2714355,Vescimonas coprocola,2892396:0,True,Vescimonas:HSG0
659,Photobacterium phosphoreum,657:0,False,Photobacterium:HSG0
38293,Photobacterium damselae,657:5,True,Photobacterium:HSG5
74109,Photobacterium profundum,657:3,True,Photobacterium:HSG3
320778,Photobacterium ganghwense,657:4,True,Photobacterium:HSG4
680026,Photobacterium swingsii,657:2,True,Photobacterium:HSG2
875932,Photobacterium sanguinicancri,657:1,True,Photobacterium:HSG1
1935446,Photobacterium toruni,657:0,False,Photobacterium:HSG0
1796644,Rodentibacter caecimuris,1960084:1,True,Rodentibacter:HSG1
2778911,Rodentibacter haemolyticus,1960084:0,True,Rodentibacter:HSG0
206403,Sulfurovum lithotrophicum,265570:2,True,Sulfurovum:HSG2
2779528,Sulfurovum indicum,265570:1,True,Sulfurovum:HSG1
2893889,Sulfurovum mangrovi,265570:0,True,Sulfurovum:HSG0
370622,Aureimonas altamirensis,414371:1,True,Aureimonas:HSG1
1701758,Aureimonas populi,414371:2,True,Aureimonas:HSG2
2758041,Aureimonas mangrovi,414371:0,True,Aureimonas:HSG0
663,Vibrio alginolyticus,662:5,False,Vibrio:HSG5
666,Vibrio cholerae,662:7,False,Vibrio:HSG7
669,Vibrio harveyi,662:5,False,Vibrio:HSG5
670,Vibrio parahaemolyticus,662:5,False,Vibrio:HSG5
672,Vibrio vulnificus,662:2,False,Vibrio:HSG2
674,Vibrio mimicus,662:7,False,Vibrio:HSG7
675,Vibrio cincinnatiensis,662:31,True,Vibrio:HSG31
676,Vibrio fluvialis,662:3,False,Vibrio:HSG3
680,Vibrio campbellii,662:5,False,Vibrio:HSG5
687,Vibrio gazogenes,662:39,True,Vibrio:HSG39
689,Vibrio mediterranei,662:28,True,Vibrio:HSG28
691,Vibrio natriegens,662:5,False,Vibrio:HSG5
28169,Vibrio pelagius,662:5,False,Vibrio:HSG5
28172,Vibrio metschnikovii,662:33,True,Vibrio:HSG33
28173,Vibrio nigripulchritudo,662:26,True,Vibrio:HSG26
29494,Vibrio furnissii,662:3,False,Vibrio:HSG3
29495,Vibrio navarrensis,662:2,False,Vibrio:HSG2
29497,Vibrio splendidus,662:9,False,Vibrio:HSG9
29498,Vibrio tubiashii,662:5,False,Vibrio:HSG5
45658,Vibrio scophthalmi,662:23,True,Vibrio:HSG23
47951,Vibrio cyclitrophicus,662:9,False,Vibrio:HSG9
50719,Vibrio diabolicus,662:5,False,Vibrio:HSG5
52443,Vibrio tapetis,662:35,True,Vibrio:HSG35
55601,Vibrio anguillarum,662:1,False,Vibrio:HSG1
76258,Vibrio rumoiensis,662:24,True,Vibrio:HSG24
92172,Vibrio aerogenes,662:27,True,Vibrio:HSG27
104609,Vibrio penaeicida,662:25,True,Vibrio:HSG25
136468,Vibrio lentus,662:9,False,Vibrio:HSG9
150340,Vibrio antiquarius,662:5,False,Vibrio:HSG5
170673,Vibrio kanaloae,662:9,False,Vibrio:HSG9
170679,Vibrio chagasii,662:5,False,Vibrio:HSG5
184755,Vibrio ruber,662:4,False,Vibrio:HSG4
190893,Vibrio coralliilyticus,662:5,False,Vibrio:HSG5
190895,Vibrio rotiferianus,662:5,False,Vibrio:HSG5
190897,Vibrio gallicus,662:41,True,Vibrio:HSG41
198832,Vibrio pomeroyi,662:9,False,Vibrio:HSG9
212663,Vibrio tasmaniensis,662:9,False,Vibrio:HSG9
212667,Vibrio fortis,662:5,False,Vibrio:HSG5
246167,Vibrio crassostreae,662:9,False,Vibrio:HSG9
265668,Vibrio ponticus,662:0,False,Vibrio:HSG0
278860,Vibrio neonatus,662:12,False,Vibrio:HSG12
296199,Vibrio gigantis,662:9,False,Vibrio:HSG9
300876,Vibrio europaeus,662:13,True,Vibrio:HSG13
379097,Vibrio sinaloensis,662:34,True,Vibrio:HSG34
398736,Vibrio rhizosphaerae,662:4,False,Vibrio:HSG4
413403,Vibrio rarus,662:12,False,Vibrio:HSG12
435912,Vibrio porteresiae,662:11,True,Vibrio:HSG11
446372,Vibrio celticus,662:9,False,Vibrio:HSG9
446374,Vibrio artabrorum,662:9,False,Vibrio:HSG9
474394,Vibrio mangrovi,662:40,True,Vibrio:HSG40
552386,Vibrio gallaecicus,662:19,True,Vibrio:HSG19
